0,1,2,3,4
0.17436556761277433,0.024578998294216888,0.5838723737697635,-0.02251119677526346,-84.64950272293493
0.1702099978593327,-0.23153811112210815,0.30364023035975657,-0.055196713285191115,-76.71465053518355
0.15697135492830566,0.22293239306711596,0.3061838005901608,-0.037056040816809244,-302.5375223114661
-0.171516283666498,-0.18526575314120275,0.5830765577539366,0.026551213509636178,-111.73525821507155
0.29503919851049176,-0.10948050735792224,0.41301669586885653,-0.013983492758905959,19.83575734154016
0.17670666603223037,0.4321721401415893,0.940277671129077,-0.029904008917667407,103.31325619009331
-0.2768480640857502,0.23718506051381166,0.6814155997768299,-0.08118679831792386,-146.63358042554148
0.011787020187210243,-0.25981566047157406,0.6634243369923162,-0.08160024731980467,-278.7366801196412
-0.1213151954479467,0.555123001115561,0.9489534969749321,0.0793627294569382,-260.59444367961174
0.3755376870346793,0.1770838132282086,0.7906010206304067,0.0720271960121353,37.13463993394062
0.21699329767540795,0.2872385707740228,0.45385052574223206,0.04133680045867585,-129.31774111343248
0.0646534806764863,-0.6538755917890124,0.8528055768058727,0.0575456240012176,-85.18669141799566
0.3078987526375187,-0.39579897598839286,0.7228372839459118,-0.06670051163556061,289.183383904461
0.019188500419637284,-0.24719096109848723,0.8653147458434544,-0.02769955242654923,-232.74190255947912
-0.19101277043036224,0.07070084157895129,0.6250367282265394,-0.024426801903752033,-311.6125376272257
-0.09832453681188569,0.07221303991514547,0.7245311906410115,-0.07310950522911273,321.0680195399259
-0.19464242671492554,0.24985125582024026,0.6569913295867521,0.09275743813545069,21.269279270877675
0.49303447778429993,0.6490169533015195,0.5331068277898785,-0.04050609431168903,-205.6978947122026
-0.011545700529326464,-0.05301697280964193,0.32738156846334454,-0.0303945295535999,-78.10125488014245
0.18143814824685028,-0.5004698934840331,0.45160028120100637,-0.04642049934079413,-274.3810069587142
-0.209857450683545,-0.25396583485196117,0.5644702276763696,0.04286018465354353,-39.043032579334046
0.06469918412893866,-0.40253519540600724,0.7730284135839003,-0.03558027433416094,-68.83905820199354
0.2877937421280564,-0.2138751766364048,0.20947760301472163,0.07191178018112471,-289.12569122307167
0.22623010571816185,-0.2568347458467042,0.6716658770257353,-0.05983785160823736,167.89194337184065
-0.2514859977460765,0.26301547424738325,0.5721580867004763,0.023151407135792897,-0.6460189652186159
0.0642491538482407,-0.224874611764552,0.8575290226728753,0.041784927218706275,-250.45793441087022
-0.1173010564952477,-0.39318263263843684,0.4441068948799902,0.05669696404297939,88.69513970609601
-0.14438987053756597,0.2811207299868208,0.8314264886583982,0.07147142684913593,-296.11772636938224
-0.29673836084329713,0.20961401054936304,0.82599756847548,0.07445869161486306,-95.49169741932688
0.23155956594671723,-0.15388623545806943,0.3538454776623238,0.09112662434841684,13.057105629514304
0.20388629018881016,-0.09368978988456225,0.7983743135852882,-0.04650807235327718,-37.55625436465588
0.23387687479739044,0.41558427626923683,0.8029612036412344,0.036489671163631276,90.85018596249235
-0.34115244564457964,0.2546166235454448,0.5690797182703039,-0.05313483651528488,-168.74552796810275
-0.02660860077059686,-0.38470813739290066,0.8639153205948468,-0.010923410690435396,126.20995520967985
0.3591565489373614,-0.2861590898966188,0.6762324156654425,0.04709264611473575,-66.44554856756676
-0.3720191950569641,0.5218707862140934,0.5015931208367899,0.05302075233481596,86.84034769875679
-0.4067006256576249,0.43012380736157696,0.6204756125772359,-0.04325057561780199,7.421750678762201
-0.05774091161457165,0.5271179893190575,0.4252553180632018,-0.052620989592459165,191.5088703034824
0.39876364182793966,-0.099369994090364,0.7001042404935496,0.05865867640294019,-187.78266764359924
0.2562379685727666,-0.130318759675889,0.3705779016402858,-0.04037908099485285,-4.500851655885899
0.20261285398274825,0.009351798018980534,0.49255856130380027,0.030460833289512858,249.26328945231538
0.1933613289625382,-0.05465016713706436,0.9555505227523722,0.055036210648195055,170.90000892739238
-0.01433888347830925,-0.03814896343561694,0.501628452152293,-0.04596139766728115,94.29116584276244
-0.2821294291746613,-0.6557770455141994,0.3208847794581401,0.022442389027980035,254.1674740229861
-0.4967065335629677,-0.14575226232316804,0.591939124419104,0.02126266772557303,72.99303324568237
0.40779219710605763,-0.10639967148220811,0.6811637730002129,0.050480394297686214,-168.27557717955096
-0.2056476641469661,0.016178836944096275,0.44657198891664285,0.03245276430511215,-349.32495127574254
0.28984908967661366,-0.389178822198633,0.6828588194639678,0.0669348548857095,-18.15849000592935
-0.06230268304214007,-0.09522092351179696,0.8070358287352988,0.007643744862155183,-13.563028139057025
0.024154217115160477,0.002013453851763075,0.6736564754635135,0.038256721891022916,-171.19876841275143
0.4690416517279191,0.16981624305470983,0.38858982312153134,0.07222401707776338,279.93360290803196
0.3311402260690323,-0.1285532293142878,0.9940197565329917,0.07264304090986465,194.4962612289921
-0.35402280328215,0.3216018396240897,0.6498725135722705,0.036072415202202994,233.8801777256066
-0.05572883380424165,0.1050618052728208,0.5850092812101806,0.039485361361504365,95.31409138944721
0.4055566638724408,0.09578616634161946,0.7623188216386089,-0.0037115489676137836,121.21583481430127
0.17381574882210532,0.2895781229795662,0.2374027707550305,-0.03404531076520688,50.245237424119935
0.2006940051925989,0.30072704268372163,0.4561927522235254,0.09359396574205897,-188.8437572315729
-0.2969205164862505,0.30359778473097565,0.5637440602415538,0.02390025307824229,236.47045620491758
0.019815699486721905,-0.19925204778425765,0.6764702818057701,-0.039835632622440886,20.573613914836308
0.06517667585108826,0.4086458291162369,0.6759038399196007,0.05426895338576523,305.4164833897378
