0,1,2,3,4
-0.21127742247413184,0.27310120848729436,0.34951481147741215,0.04357250013089587,-133.7633238551455
-0.14039311119964337,-0.28081317455418603,0.844760515498404,0.04275195625286796,21.84059036950005
-0.07155988813710137,0.13924000917930757,0.6390649493202569,0.04107178923927291,196.32516448741825
-0.2891774876069847,0.5697239903959956,0.8080082214956161,-0.01786647779885928,97.57392079033059
-0.23203495122174217,0.45114813057640524,0.5544479593960946,-0.039318924641969386,-234.34504453056073
-0.23060223702739052,-0.060877628209322826,0.620621208077111,0.03592497529559975,327.9776633074345
0.2722503152355982,-0.44907554351223,0.7929809844083502,-0.017499455657968923,-79.07861361967376
-0.18092781875831312,0.50345246959432,0.6968957899219947,-0.007526497483476793,-235.9521997404354
-0.13133448994768082,0.15126959569427967,0.7608173833598677,0.0009671059948461876,285.0343370439705
0.11873971044046086,0.3475686164044866,0.9459766524567452,-0.07587623153488891,-210.14271410383878
0.15241316102310648,0.11147282969029862,0.6486881158304663,-0.028463109643488953,-359.9312009818002
0.2018338442593562,0.3735173568180541,0.3705903738569354,-0.06424933834285203,-49.48272260792681
-0.12380389964731515,-0.046645633118661135,0.6306305852426299,0.03501657739001701,191.95571300057614
0.08214204022457137,-0.19129199705609293,0.9513719023954351,0.03997294743058562,164.3839215241757
0.33437561738467914,0.40695216768299824,0.6369499402670359,-0.06019282289242398,160.61545323933396
0.08325706936007087,0.21774603478477172,0.782848506718471,-0.019769297059416234,151.79863204696053
-0.00508697090540608,0.22299978973542217,0.38448498287520383,0.009584277322805708,-15.237253447789755
0.19215486578190782,-0.012802486441360311,0.5428504947656314,0.03921307224236974,56.773589490334246
-0.09930352933415253,-0.08752565802510098,0.33072156236012146,-0.0642598103097925,0.7487282370778701
-0.13726586796466844,0.27142971260785526,0.4728591980963665,0.06288248290804262,-331.01926106432177
0.34036979757696545,0.5189682544277288,0.5598981032510111,-0.026530790522208532,248.1125538960053
-0.3492573104867076,-0.29056052292545764,0.6000455277886733,0.036933127732641985,-105.5769443416689
0.2395303559463804,-0.25983439253478974,0.7456557067743712,-0.007761584096514467,33.15135374191174
0.11536158755166956,-0.10155820478567218,0.3916903635611624,0.049902689406928095,103.98043307732112
0.3135871324356473,0.04365940101664195,0.7790502121078324,-0.08754217254840005,264.64673201014995
-0.08541585622258249,-0.12142030489159972,0.5451302969279426,-0.06513803861786581,344.4807231911461
-0.38083293245463345,-0.38018754052328974,0.7220120736893801,0.04868185179903525,87.49695783164543
0.18103501662658766,-0.38127359515575404,0.5603449171369357,0.039771720412854074,-276.914140675199
-0.11961911713133656,-0.09129339106774076,0.7881256808588841,0.008402202066012221,-212.85506010493788
0.3362213217040987,-0.5579540141151254,0.85594557959118,-0.017582183217729426,349.9376792728154
-0.08594563684086301,0.6431276173639786,0.6513407527729957,-0.061978605597740474,14.376200365374984
0.08906592143910454,0.4382910069765499,0.8424181470891029,0.062414391971286245,-252.91387342929085
0.13877090843846432,0.197326657537076,0.7041021913961197,0.004567178559319492,-226.68410626902903
-0.03064513466870187,0.33759205593180586,0.5618609818203362,0.06005975555452561,107.16603550850662
-0.11524373377530624,-0.2545591325974172,0.5833888383747796,0.0494379332443843,-18.56392612213771
0.1496506528276763,-0.02126627820012605,0.6906137966188057,-0.04148587726869134,-113.16888871428193
-0.02430918036597164,0.2796386529660758,0.5976509892672117,-0.03781589104573839,-324.5490615728746
